"StateName","StateCode","id","entity","status","Qcode","Area","SubArea","Condition","Subject","Modifier","message","startdate","enddate","all","location","isICAO","Created","key","type"
"France","FRA","P0193/25","OB","CE","OBCE","Other Information","Other Information","Changes","Obstacle","Erected","TOWER CRANE OVER MONTPELLIER PSN : 433610.73N 0035429.92E RDL : 297DEG/2.59NM ARP LFMT MONTPELLIER MEDITERRANEE HGT : 180FT ELEV : 248FT LGT : DAY NGT CREATED: 17 Jan 2025 17:06:00  SOURCE: EUECYIYN","2025-01-20T06:00:00.000Z","2026-01-16T18:00:00.000Z","P0193/25 NOTAMN Q) LFMM/QOBCE/IV/M  /AE/000/003/4336N00354E001 A) LFMT B) 2501200600 C) 2601161800 E) TOWER CRANE OVER MONTPELLIER PSN : 433610.73N 0035429.92E RDL : 297DEG/2.59NM ARP LFMT MONTPELLIER MEDITERRANEE HGT : 180FT ELEV : 248FT LGT : DAY NGT CREATED: 17 Jan 2025 17:06:00  SOURCE: EUECYIYN","LFMT",true,"2025-01-17T17:06:00.000Z","P0193/25-LFMT","airport"
"France","FRA","P0786/25","OB","CE","OBCE","Other Information","Other Information","Changes","Obstacle","Erected","TWR CRANE 'G1' AT MONTPELLIER - RDL 300/1.94NM ARP LFMT : - PSN : 433559N 0035522E - HEIGHT : 144FT - ELEVATION : 216FT - LIGHTING : DAY AND NIGHT. CREATED: 06 Mar 2025 09:15:00  SOURCE: EUECYIYN","2025-03-06T09:15:00.000Z","2026-03-06T18:00:00.000Z","P0786/25 NOTAMR P1207/24 Q) LFMM/QOBCE/IV/M  /A /000/999/4335N00358E005 A) LFMT B) 2503060915 C) 2603061800 E) TWR CRANE 'G1' AT MONTPELLIER - RDL 300/1.94NM ARP LFMT : - PSN : 433559N 0035522E - HEIGHT : 144FT - ELEVATION : 216FT - LIGHTING : DAY AND NIGHT. CREATED: 06 Mar 2025 09:15:00  SOURCE: EUECYIYN","LFMT",true,"2025-03-06T09:15:00.000Z","P0786/25-LFMT","airport"
"Greece","GRC","M0405/25","NN","AS","NNAS","CNS","Terminal and en-route navigation facilities","Availability","TACAN","Unserviceable","THESSALONIKI TACAN MIK 117.40MHZ/CH121X U/S. CREATED: 27 May 2025 07:21:00  SOURCE: EUECYIYN","2025-05-27T07:20:00.000Z","2025-08-27T07:00:00.000Z","M0405/25 NOTAMR M0223/25 Q) LGGG/QNNAS/IV/BO /AE/000/999/4031N02258E025 A) LGTS B) 2505270720 C) 2508270700 E) THESSALONIKI TACAN MIK 117.40MHZ/CH121X U/S. CREATED: 27 May 2025 07:21:00  SOURCE: EUECYIYN","LGTS",true,"2025-05-27T07:21:00.000Z","M0405/25-LGTS","airport"
"Greece","GRC","A2760/25","MR","LC","MRLC","AGA","Movement and landing area","Limitations","Runway","Closed","RWY 16/34 CLSD DUE TO WIP. CREATED: 11 Aug 2025 17:05:00  SOURCE: EUECYIYN","2025-08-12T21:00:00.000Z","2025-08-13T02:00:00.000Z","A2760/25 NOTAMN Q) LGGG/QMRLC/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2508122100 C) 2508130200 E) RWY 16/34 CLSD DUE TO WIP. CREATED: 11 Aug 2025 17:05:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-11T17:05:00.000Z","A2760/25-LGTS","airport"
"Greece","GRC","A2762/25","MK","XX","MKXX","AGA","Movement and landing area","Other","Parking area","Plain language","FLW PUSHBACK RESTRICTIONS APPLY AS FLW: 1.- PUSHBACK FROM PRKG STANDS 3-11A WILL BE EXECUTED AT APRON TWY C  ONLY FACING NORTH  2.- PUSHBACK FROM PRKG STAND 12A WILL BE EXECUTED AT APRON TWY C  ONLY FACING NORTH AND PULLED FORWARD ABEAM PARKING STAND 11B. 3.- PUSHBACK FROM PARKING STANDS 13-26 WILL BE EXECUTED FACING EAST. CREATED: 11 Aug 2025 18:23:00  SOURCE: EUECYIYN","2025-08-11T18:22:00.000Z","2025-08-13T18:00:00.000Z","A2762/25 NOTAMN Q) LGGG/QMKXX/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508111822 C) 2508131800 E) FLW PUSHBACK RESTRICTIONS APPLY AS FLW: 1.- PUSHBACK FROM PRKG STANDS 3-11A WILL BE EXECUTED AT APRON TWY C  ONLY FACING NORTH  2.- PUSHBACK FROM PRKG STAND 12A WILL BE EXECUTED AT APRON TWY C  ONLY FACING NORTH AND PULLED FORWARD ABEAM PARKING STAND 11B. 3.- PUSHBACK FROM PARKING STANDS 13-26 WILL BE EXECUTED FACING EAST. CREATED: 11 Aug 2025 18:23:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-11T18:23:00.000Z","A2762/25-LGTS","airport"
"Greece","GRC","A2759/25","LR","XX","LRXX","AGA","Lighting facilities","Other","All landing area lighting facilities","Plain language","AERONAUTICAL GND LGT ON CLSD PARTS OF MANOEUVERING AREA MAY BE  OPR FOR MAINT REASONS AND MUST BE IGNORED. CREATED: 11 Aug 2025 17:02:00  SOURCE: EUECYIYN","2025-08-12T21:00:00.000Z","2025-08-13T02:00:00.000Z","A2759/25 NOTAMN Q) LGGG/QLRXX/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508122100 C) 2508130200 E) AERONAUTICAL GND LGT ON CLSD PARTS OF MANOEUVERING AREA MAY BE  OPR FOR MAINT REASONS AND MUST BE IGNORED. CREATED: 11 Aug 2025 17:02:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-11T17:02:00.000Z","A2759/25-LGTS","airport"
"Greece","GRC","A2720/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY F EAST OF TWY A CLSD FOR CAT D AND CAT E ACFT DUE TO WIP. CREATED: 08 Aug 2025 13:54:00  SOURCE: EUECYIYN","2025-08-08T13:53:00.000Z","2025-08-13T15:00:00.000Z","A2720/25 NOTAMR A2708/25 Q) LGGG/QMXLC/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508081353 C) 2508131500 E) TWY F EAST OF TWY A CLSD FOR CAT D AND CAT E ACFT DUE TO WIP. CREATED: 08 Aug 2025 13:54:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-08T13:54:00.000Z","A2720/25-LGTS","airport"
"Greece","GRC","A2719/25","MP","LC","MPLC","AGA","Movement and landing area","Limitations","Aircraft stands","Closed","PRKG STANDS 12, 12B, 12C, CLSD DUE TO WIP. CREATED: 08 Aug 2025 13:49:00  SOURCE: EUECYIYN","2025-08-08T13:49:00.000Z","2025-08-13T15:00:00.000Z","A2719/25 NOTAMR A2707/25 Q) LGGG/QMPLC/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508081349 C) 2508131500 E) PRKG STANDS 12, 12B, 12C, CLSD DUE TO WIP. CREATED: 08 Aug 2025 13:49:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-08T13:49:00.000Z","A2719/25-LGTS","airport"
"Greece","GRC","A2718/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY C FROM ABM PRKG STAND 12 TO WEST OF PRKG STAND 13 CLSD DUE TO  WIP. CREATED: 08 Aug 2025 13:46:00  SOURCE: EUECYIYN","2025-08-08T13:46:00.000Z","2025-08-13T15:00:00.000Z","A2718/25 NOTAMR A2700/25 Q) LGGG/QMXLC/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508081346 C) 2508131500 E) TWY C FROM ABM PRKG STAND 12 TO WEST OF PRKG STAND 13 CLSD DUE TO  WIP. CREATED: 08 Aug 2025 13:46:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-08T13:46:00.000Z","A2718/25-LGTS","airport"
"Greece","GRC","A2679/25","MK","LC","MKLC","AGA","Movement and landing area","Limitations","Parking area","Closed","PRKG STANDS 11, 11B CLOSED DUE TO WIP. CREATED: 06 Aug 2025 10:26:00  SOURCE: EUECYIYN","2025-08-06T10:25:00.000Z","2025-08-14T17:00:00.000Z","A2679/25 NOTAMR A2624/25 Q) LGGG/QMKLC/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2508061025 C) 2508141700 E) PRKG STANDS 11, 11B CLOSED DUE TO WIP. CREATED: 06 Aug 2025 10:26:00  SOURCE: EUECYIYN","LGTS",true,"2025-08-06T10:26:00.000Z","A2679/25-LGTS","airport"
"Greece","GRC","A2469/25","FA","TT","FATT","AGA","Facilities and services","Other","Aerodrome","AIRAC AIP Amendments","TRIGGER NOTAM-PERM AIP AIRAC AMDT 08/25 WEF 04 SEP 25. UPDATED INFO IN: - 2.14 RWY 28 MEHT - 2.15 RMK - AD 2-LGTS-ADC CREATED: 24 Jul 2025 06:13:00  SOURCE: EUECYIYN","2025-09-04T00:00:00.000Z","2025-09-17T23:59:00.000Z","A2469/25 NOTAMN Q) LGGG/QFATT/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2509040000 C) 2509172359 E) TRIGGER NOTAM-PERM AIP AIRAC AMDT 08/25 WEF 04 SEP 25. UPDATED INFO IN: - 2.14 RWY 28 MEHT - 2.15 RMK - AD 2-LGTS-ADC CREATED: 24 Jul 2025 06:13:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-24T06:13:00.000Z","A2469/25-LGTS","airport"
"Greece","GRC","A2337/25","MA","LR","MALR","AGA","Movement and landing area","Limitations","Movement area","Aircraft restricted to runways and taxiways","ALL AIRCRAFT LANDING ON RWY 10 WILL VACATE THE RWY VIA TWY F9 OR TWY F10 UNLESS OTHERWISE INSTRUCTED BY ATC. TWY F5, TWY F6 OR TWY A  MAY EXCEPTIONALLY BE USED ONLY UNDER ATC APPROVAL. CREATED: 13 Jul 2025 07:27:00  SOURCE: EUECYIYN","2025-07-13T07:27:00.000Z","2025-10-13T19:00:00.000Z","A2337/25 NOTAMR A1227/25 Q) LGGG/QMALR/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2507130727 C) 2510131900 E) ALL AIRCRAFT LANDING ON RWY 10 WILL VACATE THE RWY VIA TWY F9 OR TWY F10 UNLESS OTHERWISE INSTRUCTED BY ATC. TWY F5, TWY F6 OR TWY A  MAY EXCEPTIONALLY BE USED ONLY UNDER ATC APPROVAL. CREATED: 13 Jul 2025 07:27:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-13T07:27:00.000Z","A2337/25-LGTS","airport"
"Greece","GRC","A2335/25","FA","LT","FALT","AGA","Facilities and services","Limitations","Aerodrome","Limited to","DUE TO SUMMER SEASONAL OPERATIONS IN LGTS AND MAKEDONIA TMA REGULATIONS REGARDING TRAINING FLIGHTS GAT(IFR-VFR) ARE ISSUED  AS FOLLOWS: 1.TOUCH AND GO IS NOT ALLOWED AT THESSALONIKI AIRPORT. 2.IFR LOW APPROACHES ON RWY IN USE MAY BE ALLOWED BY ATC. 3.ONLY ONE (1) IFR TRAINING FLIGHT AT A TIME, EXECUTING INSTRUMENT APPROACH PROCEDURES (STAR/IAP/SID) WITHIN TMA, MAY BE ALLOWED. 4.NIGHT VFR OPERATIONS ARE NOT ALLOWED. 5.VFR OVERFLIGHTS MAY BE ALLOWED TO CIRCUMNAVIGATE MAKEDONIA TMA. ONLY WITH PRIOR NOTICE AND NOT MORE THAN TWO (2) FLIGHTS AT A TIME. CREATED: 13 Jul 2025 07:18:00  SOURCE: EUECYIYN","2025-07-13T07:17:00.000Z","2025-10-13T19:00:00.000Z","A2335/25 NOTAMR A1225/25 Q) LGGG/QFALT/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2507130717 C) 2510131900 E) DUE TO SUMMER SEASONAL OPERATIONS IN LGTS AND MAKEDONIA TMA REGULATIONS REGARDING TRAINING FLIGHTS GAT(IFR-VFR) ARE ISSUED  AS FOLLOWS: 1.TOUCH AND GO IS NOT ALLOWED AT THESSALONIKI AIRPORT. 2.IFR LOW APPROACHES ON RWY IN USE MAY BE ALLOWED BY ATC. 3.ONLY ONE (1) IFR TRAINING FLIGHT AT A TIME, EXECUTING INSTRUMENT APPROACH PROCEDURES (STAR/IAP/SID) WITHIN TMA, MAY BE ALLOWED. 4.NIGHT VFR OPERATIONS ARE NOT ALLOWED. 5.VFR OVERFLIGHTS MAY BE ALLOWED TO CIRCUMNAVIGATE MAKEDONIA TMA. ONLY WITH PRIOR NOTICE AND NOT MORE THAN TWO (2) FLIGHTS AT A TIME. CREATED: 13 Jul 2025 07:18:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-13T07:18:00.000Z","A2335/25-LGTS","airport"
"Greece","GRC","A2610/25","OL","AS","OLAS","Other Information","Other Information","Availability","Obstacle lights on","Unserviceable","SIGNIFICANT LIGHTED OBSTACLE IDENT NUMBER 07 U/S. COOR WGS84 402725.7N-0230003.4E REF AIP GREECE LGTS AD2.23.3. -SIGNIFICANT LGTD OBSTACLES IN THE VICINITY OF  THESSALONIKI/MAKEDONIA AD. CREATED: 31 Jul 2025 09:00:00  SOURCE: EUECYIYN","2025-07-31T08:23:00.000Z","2025-10-29T05:00:00.000Z","A2610/25 NOTAMR A2173/25 Q) LGGG/QOLAS/IV/M  /AE/000/999/4027N02300E001 A) LGTS B) 2507310823 C) 2510290500 E) SIGNIFICANT LIGHTED OBSTACLE IDENT NUMBER 07 U/S. COOR WGS84 402725.7N-0230003.4E REF AIP GREECE LGTS AD2.23.3. -SIGNIFICANT LGTD OBSTACLES IN THE VICINITY OF  THESSALONIKI/MAKEDONIA AD. CREATED: 31 Jul 2025 09:00:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-31T09:00:00.000Z","A2610/25-LGTS","airport"
"Greece","GRC","A2334/25","FA","LT","FALT","AGA","Facilities and services","Limitations","Aerodrome","Limited to","IN CASE OF HIGH TRAFFIC DURING CROSSING RWYS OPERATION AT LGTS AIRPORT, T/GO FOR MILITARY TRAINING FLIGHTS AFFECTING TRAFFIC CIRCUIT, NOT ALLOWED. CREATED: 13 Jul 2025 06:48:00  SOURCE: EUECYIYN","2025-07-13T06:47:00.000Z","2025-10-13T19:00:00.000Z","A2334/25 NOTAMR A1412/25 Q) LGGG/QFALT/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2507130647 C) 2510131900 E) IN CASE OF HIGH TRAFFIC DURING CROSSING RWYS OPERATION AT LGTS AIRPORT, T/GO FOR MILITARY TRAINING FLIGHTS AFFECTING TRAFFIC CIRCUIT, NOT ALLOWED. CREATED: 13 Jul 2025 06:48:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-13T06:48:00.000Z","A2334/25-LGTS","airport"
"Greece","GRC","A2336/25","MA","LR","MALR","AGA","Movement and landing area","Limitations","Movement area","Aircraft restricted to runways and taxiways","AIRCRAFT VACATING RWY 16 MUST HOLD SHORT OF RWY 10/28 AND MAINTAIN TOWER FREQUENCY UNTIL FURTHER ADVISED BY ATC. CREATED: 13 Jul 2025 07:21:00  SOURCE: EUECYIYN","2025-07-13T07:21:00.000Z","2025-10-13T19:00:00.000Z","A2336/25 NOTAMR A1226/25 Q) LGGG/QMALR/IV/BO /A /000/999/4031N02258E005 A) LGTS B) 2507130721 C) 2510131900 E) AIRCRAFT VACATING RWY 16 MUST HOLD SHORT OF RWY 10/28 AND MAINTAIN TOWER FREQUENCY UNTIL FURTHER ADVISED BY ATC. CREATED: 13 Jul 2025 07:21:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-13T07:21:00.000Z","A2336/25-LGTS","airport"
"Greece","GRC","A2320/25","MK","XX","MKXX","AGA","Movement and landing area","Other","Parking area","Plain language","NEW POWER IN,POWER OUT PARKING STANDS POSITIONS 12C AND 13B. TRIAL OPERATION IN PROGRESS. CAUTION ADVISED. CREATED: 11 Jul 2025 10:42:00  SOURCE: EUECYIYN","2025-07-14T06:00:00.000Z","2025-09-30T06:00:00.000Z","A2320/25 NOTAMN Q) LGGG/QMKXX/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2507140600 C) 2509300600 E) NEW POWER IN,POWER OUT PARKING STANDS POSITIONS 12C AND 13B. TRIAL OPERATION IN PROGRESS. CAUTION ADVISED. CREATED: 11 Jul 2025 10:42:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-11T10:42:00.000Z","A2320/25-LGTS","airport"
"Greece","GRC","A2325/25","MA","XX","MAXX","AGA","Movement and landing area","Other","Movement area","Plain language","ARRIVING AND DEPARTING AIRCRAFT TO AND FROM PARKING STANDS 12C AND 13B SHALL RECEIVE MANDATORY FOLLOW-ME GUIDANCE. THE PRESENCE OF WING WALKER(S) IS MANDATORY. PIC SHALL EXPECT TO RECEIVE FOLLOW-ME GUIDANCE AND SHALL STRICTLY ADHERE TO FOLLOW-ME, WING WALKER(S) AND MARSHALLER'S INSTRUCTIONS. CREATED: 11 Jul 2025 11:52:00  SOURCE: EUECYIYN","2025-07-14T06:00:00.000Z","2025-09-30T06:00:00.000Z","A2325/25 NOTAMN Q) LGGG/QMAXX/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2507140600 C) 2509300600 E) ARRIVING AND DEPARTING AIRCRAFT TO AND FROM PARKING STANDS 12C AND 13B SHALL RECEIVE MANDATORY FOLLOW-ME GUIDANCE. THE PRESENCE OF WING WALKER(S) IS MANDATORY. PIC SHALL EXPECT TO RECEIVE FOLLOW-ME GUIDANCE AND SHALL STRICTLY ADHERE TO FOLLOW-ME, WING WALKER(S) AND MARSHALLER'S INSTRUCTIONS. CREATED: 11 Jul 2025 11:52:00  SOURCE: EUECYIYN","LGTS",true,"2025-07-11T11:52:00.000Z","A2325/25-LGTS","airport"
"Greece","GRC","A2119/25","NM","AS","NMAS","CNS","Terminal and en-route navigation facilities","Availability","VOR/DME","Unserviceable","FISKA VOR/DME FSK 116.40MHZ/CH111X U/S. CREATED: 27 Jun 2025 11:18:00  SOURCE: EUECYIYN","2025-06-27T11:16:00.000Z","2025-09-27T16:00:00.000Z","A2119/25 NOTAMR A1002/25 Q) LGGG/QNMAS/IV/BO /AE/000/500/4106N02259E025 A) LGTS B) 2506271116 C) 2509271600 E) FISKA VOR/DME FSK 116.40MHZ/CH111X U/S. CREATED: 27 Jun 2025 11:18:00  SOURCE: EUECYIYN","LGTS",true,"2025-06-27T11:18:00.000Z","A2119/25-LGTS","airport"
"Greece","GRC","A2093/25","NB","AS","NBAS","CNS","Terminal and en-route navigation facilities","Availability","Non-directional radio beacon","Unserviceable","THESSALONIKI NDB THS 345KHZ U/S. CREATED: 25 Jun 2025 16:48:00  SOURCE: EUECYIYN","2025-06-25T16:47:00.000Z","2025-09-25T12:00:00.000Z","A2093/25 NOTAMN Q) LGGG/QNBAS/IV/BO /AE/000/999/4036N02257E025 A) LGTS B) 2506251647 C) 2509251200 E) THESSALONIKI NDB THS 345KHZ U/S. CREATED: 25 Jun 2025 16:48:00  SOURCE: EUECYIYN","LGTS",true,"2025-06-25T16:48:00.000Z","A2093/25-LGTS","airport"
"Greece","GRC","A1958/25","NB","AS","NBAS","CNS","Terminal and en-route navigation facilities","Availability","Non-directional radio beacon","Unserviceable","L/FIS/NDB 314KHZ U/S. CREATED: 17 Jun 2025 13:25:00  SOURCE: EUECYIYN","2025-06-17T13:25:00.000Z","2025-09-16T16:00:00.000Z","A1958/25 NOTAMR A0895/25 Q) LGGG/QNBAS/IV/BO /AE/000/999/4031N02258E025 A) LGTS B) 2506171325 C) 2509161600 E) L/FIS/NDB 314KHZ U/S. CREATED: 17 Jun 2025 13:25:00  SOURCE: EUECYIYN","LGTS",true,"2025-06-17T13:25:00.000Z","A1958/25-LGTS","airport"
"Greece","GRC","A1626/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","INTERSECTION TAKE OFFS FROM A2 TO A5 ARE NO LONGER PERMITTED UNTIL FURTHER NOTICE. CREATED: 20 May 2025 10:15:00  SOURCE: EUECYIYN","2025-05-20T10:30:00.000Z","2025-08-20T10:30:00.000Z","A1626/25 NOTAMN Q) LGGG/QMXXX/IV/NBO/A /000/999/4031N02258E005 A) LGTS B) 2505201030 C) 2508201030 E) INTERSECTION TAKE OFFS FROM A2 TO A5 ARE NO LONGER PERMITTED UNTIL FURTHER NOTICE. CREATED: 20 May 2025 10:15:00  SOURCE: EUECYIYN","LGTS",true,"2025-05-20T10:15:00.000Z","A1626/25-LGTS","airport"
"Greece","GRC","A2755/25","MR","LC","MRLC","AGA","Movement and landing area","Limitations","Runway","Closed","RWY 03R/21L CLOSED DUE TO WIP. CREATED: 11 Aug 2025 09:57:00  SOURCE: EUECYIYN","2025-08-13T21:30:00.000Z","2025-08-14T02:00:00.000Z","A2755/25 NOTAMN Q) LGGG/QMRLC/IV/NBO/A /000/999/3756N02356E005 A) LGAV B) 2508132130 C) 2508140200 E) RWY 03R/21L CLOSED DUE TO WIP. CREATED: 11 Aug 2025 09:57:00  SOURCE: EUECYIYN","LGAV",true,"2025-08-11T09:57:00.000Z","A2755/25-LGAV","airport"
"Greece","GRC","A2754/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TAXIWAY D CLOSED. CREATED: 11 Aug 2025 09:57:00  SOURCE: EUECYIYN","2025-08-13T21:30:00.000Z","2025-08-14T02:00:00.000Z","A2754/25 NOTAMN Q) LGGG/QMXLC/IV/BO /A /000/999/3756N02357E005 A) LGAV B) 2508132130 C) 2508140200 E) TAXIWAY D CLOSED. CREATED: 11 Aug 2025 09:57:00  SOURCE: EUECYIYN","LGAV",true,"2025-08-11T09:57:00.000Z","A2754/25-LGAV","airport"
"Greece","GRC","A2753/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TAXIWAYS CLOSED AS DESCRIBED BELOW: TWY A TWY B TWY Z TWY H BTN B AND TWY G TWY K BTN TWY B AND INTERMEDIATE HOLDING POSITION NEAR PARKING STAND B66. CREATED: 11 Aug 2025 09:55:00  SOURCE: EUECYIYN","2025-08-12T21:30:00.000Z","2025-08-13T02:00:00.000Z","A2753/25 NOTAMN Q) LGGG/QMXLC/IV/BO /A /000/999/3756N02357E005 A) LGAV B) 2508122130 C) 2508130200 E) TAXIWAYS CLOSED AS DESCRIBED BELOW: TWY A TWY B TWY Z TWY H BTN B AND TWY G TWY K BTN TWY B AND INTERMEDIATE HOLDING POSITION NEAR PARKING STAND B66. CREATED: 11 Aug 2025 09:55:00  SOURCE: EUECYIYN","LGAV",true,"2025-08-11T09:55:00.000Z","A2753/25-LGAV","airport"
"Greece","GRC","A2752/25","MR","LC","MRLC","AGA","Movement and landing area","Limitations","Runway","Closed","RWY 03L/21R CLOSED DUE TO WIP. CREATED: 11 Aug 2025 09:53:00  SOURCE: EUECYIYN","2025-08-12T21:30:00.000Z","2025-08-13T02:00:00.000Z","A2752/25 NOTAMN Q) LGGG/QMRLC/IV/NBO/A /000/999/3756N02357E005 A) LGAV B) 2508122130 C) 2508130200 E) RWY 03L/21R CLOSED DUE TO WIP. CREATED: 11 Aug 2025 09:53:00  SOURCE: EUECYIYN","LGAV",true,"2025-08-11T09:53:00.000Z","A2752/25-LGAV","airport"
"Greece","GRC","A2614/25","IC","XX","ICXX","CNS","Instrument and microwave landing systems","Other","Instrument landing system","Plain language","ATHINAI ILS/LLZ RWY 03L(I-ATL) 110,50MHZ PART OF ILS IS OUT OF  USABLE LIMITS FOR ANGLES GREATER THAN 33 DEGREES FROM CENTER LINE  ON BOTH FLY LEFT AND FLY RIGHT REGIONS OF CLEARANCE. REF AIP GREECE AD 2 LGAV-9. CREATED: 31 Jul 2025 10:13:00  SOURCE: EUECYIYN","2025-07-31T10:12:00.000Z","2025-09-30T20:00:00.000Z","A2614/25 NOTAMR A1667/25 Q) LGGG/QICXX/I /NBO/A /000/999/3756N02357E005 A) LGAV B) 2507311012 C) 2509302000 E) ATHINAI ILS/LLZ RWY 03L(I-ATL) 110,50MHZ PART OF ILS IS OUT OF  USABLE LIMITS FOR ANGLES GREATER THAN 33 DEGREES FROM CENTER LINE  ON BOTH FLY LEFT AND FLY RIGHT REGIONS OF CLEARANCE. REF AIP GREECE AD 2 LGAV-9. CREATED: 31 Jul 2025 10:13:00  SOURCE: EUECYIYN","LGAV",true,"2025-07-31T10:13:00.000Z","A2614/25-LGAV","airport"
"Greece","GRC","A2613/25","IC","XX","ICXX","CNS","Instrument and microwave landing systems","Other","Instrument landing system","Plain language","ATHINAI ILS 21R (1-EVR) LLZ 110,5 MHZ PART OF ILS IS OUT OF USABLE LIMITS FOR ANGLES GREATER THAN 32 DEGREES FROM LINE IN THE FLY LEFT  REGION OF CLEARANCE. CREATED: 31 Jul 2025 10:12:00  SOURCE: EUECYIYN","2025-07-31T10:11:00.000Z","2025-09-30T20:00:00.000Z","A2613/25 NOTAMR A1666/25 Q) LGGG/QICXX/I /NBO/A /000/999/3756N02357E005 A) LGAV B) 2507311011 C) 2509302000 E) ATHINAI ILS 21R (1-EVR) LLZ 110,5 MHZ PART OF ILS IS OUT OF USABLE LIMITS FOR ANGLES GREATER THAN 32 DEGREES FROM LINE IN THE FLY LEFT  REGION OF CLEARANCE. CREATED: 31 Jul 2025 10:12:00  SOURCE: EUECYIYN","LGAV",true,"2025-07-31T10:12:00.000Z","A2613/25-LGAV","airport"
"Greece","GRC","A2612/25","IT","AS","ITAS","CNS","Instrument and microwave landing systems","Availability","ILS Category II","Unserviceable","ATHINAI ILS/DME RWY 21L CAT II IEVL, 111.10MHZ U/S. CREATED: 31 Jul 2025 10:11:00  SOURCE: EUECYIYN","2025-07-31T10:09:00.000Z","2025-09-30T20:00:00.000Z","A2612/25 NOTAMR A1752/25 Q) LGGG/QITAS/I /NBO/A /000/999/3753N02348E005 A) LGAV B) 2507311009 C) 2509302000 E) ATHINAI ILS/DME RWY 21L CAT II IEVL, 111.10MHZ U/S. CREATED: 31 Jul 2025 10:11:00  SOURCE: EUECYIYN","LGAV",true,"2025-07-31T10:11:00.000Z","A2612/25-LGAV","airport"
"Greece","GRC","A2570/25","OB","CE","OBCE","Other Information","Other Information","Changes","Obstacle","Erected","REF AIP GREECE AD2 LGAV AOC B-1 MOBILE OBJECTS (CRANES) ERECTED, CRANE 1 COORD 375859.08, 0235500.50 36.3M AGL 150.4M AMSL  CRANE 2 COORD 375858.10, 0235503.06 46.8M AGL 160.9M AMSL. CREATED: 29 Jul 2025 06:24:00  SOURCE: EUECYIYN","2025-07-29T06:21:00.000Z","2025-11-01T21:00:00.000Z","A2570/25 NOTAMN Q) LGGG/QOBCE/IV/M  /AE/000/006/3759N02355E005 A) LGAV B) 2507290621 C) 2511012100 E) REF AIP GREECE AD2 LGAV AOC B-1 MOBILE OBJECTS (CRANES) ERECTED, CRANE 1 COORD 375859.08, 0235500.50 36.3M AGL 150.4M AMSL  CRANE 2 COORD 375858.10, 0235503.06 46.8M AGL 160.9M AMSL. CREATED: 29 Jul 2025 06:24:00  SOURCE: EUECYIYN","LGAV",true,"2025-07-29T06:24:00.000Z","A2570/25-LGAV","airport"
"Greece","GRC","A2611/25","IG","XX","IGXX","CNS","Instrument and microwave landing systems","Other","Glide path (ILS)","Plain language","ATHINAI ILS/DME IATR LLZ 111.10MHZ RWY03R, DME CH48X OPERATIONAL,  GP 331.70MHZ U/S. AIP AD2 LGAV-9. CREATED: 31 Jul 2025 10:09:00  SOURCE: EUECYIYN","2025-07-31T10:07:00.000Z","2025-09-30T20:00:00.000Z","A2611/25 NOTAMR A1751/25 Q) LGGG/QIGXX/I /NBO/A /000/999/3756N02357E005 A) LGAV B) 2507311007 C) 2509302000 E) ATHINAI ILS/DME IATR LLZ 111.10MHZ RWY03R, DME CH48X OPERATIONAL,  GP 331.70MHZ U/S. AIP AD2 LGAV-9. CREATED: 31 Jul 2025 10:09:00  SOURCE: EUECYIYN","LGAV",true,"2025-07-31T10:09:00.000Z","A2611/25-LGAV","airport"
