"ID","Date","Flight","Customer","ATC","Aircraft","Fleet","Fleet ICAO","Service Type","Entity","Code share","DEP","DEP ICAO","ARR","ARR ICAO","Primary Alternate ICAO","Alternate ICAO","STD","Block Out","Takeoff","Landing","Block In","STA","Scheduled Block Time","Actual Block Time","Flight Time","Payload","Planned Trip Fuel","Planned APU/Taxi","Contingency","Primary Alternate fuel","Alternate Fuel","Final Reserve","Additional Fuel","Additional Fuel Intermediate Alt","Extra Fuel","Extra Fuel - Company","Extra Fuel - no reason","Extra Fuel - No Alt","Fuel - No final reserve","Fuel ETOPS","Minimum Takeoff Fuel","Tanker Fuel","Discretionary Fuel","DOW","ZFW","MZFW","Fuel Remaining from Prev Sector (kg)","Fuel Uplift (litres)","Fuel Onboard (kg)","Fuel Uplift (kg)","Fuel Burn (kg)","Fuel In","Zero Fuel","TakeOff Fuel","Specific Gravity","Theorical Burn (Kg)","Gap Burn/Theorical","Corsia","EU","Refuel EU","CH","UK","Loi Resilience (3.15)","Data Complete","Burn Gap","Flight Key"
"7452922","31/07/2026","3V4678","FedEx","TAY5KW","OE-IAM","73P","B734","F","ASLB","","KTW","EPKT","CDG","LFPG","","","31/07/2026 20:43","","","","","31/07/2026 22:54","131","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPKTLFPGOE-IAM310720262043"
"7954400","31/07/2026","3V4512","FedEx","TAY5VC","OE-IXM","73K","B738","F","ASLB","","VLC","LEVC","BCN","LEBL","","","31/07/2026 18:45","","","","","31/07/2026 19:42","57","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVCLEBLOE-IXM310720261845"
"7655321","31/07/2026","3V4463","FedEx","TAY4KW","OE-IAM","73P","B734","F","ASLB","","CDG","LFPG","KTW","EPKT","","","31/07/2026 01:57","","","","","31/07/2026 04:04","127","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEPKTOE-IAM310720260157"
"7541714","31/07/2026","3V4346","FedEx","TAY4PO","OE-IXO","73K","B738","F","ASLB","","VIT","LEVT","CDG","LFPG","","","31/07/2026 22:10","","","","","31/07/2026 23:44","94","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVTLFPGOE-IXO310720262210"
"7455660","31/07/2026","3V4982","FedEx","TAY6SO","OO-IWD","73K","B738","F","ASLB","","GOT","ESGG","CDG","LFPG","","","31/07/2026 19:58","","","","","31/07/2026 22:03","125","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESGGLFPGOO-IWD310720261958"
"7430567","31/07/2026","3V4437","FedEx","TAY1MN","OE-IBL","73P","B734","F","ASLB","","LIS","LPPT","CMN","GMMN","","","31/07/2026 06:35","","","","","31/07/2026 08:04","89","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LPPTGMMNOE-IBL310720260635"
"7979424","31/07/2026","QY517","DHL","BCS517 ","OE-IFD","74Y","B744","F","ASLB","","ALA","UAAA","LEJ","EDDP","","","31/07/2026 10:20","","","","","31/07/2026 17:55","455","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEDDPOE-IFD310720261020"
"7456816","31/07/2026","3V4507","FedEx","TAY5AD","OE-IXE","73K","B738","F","ASLB","","SVQ","LEZL","MAD","LEMD","","","31/07/2026 18:05","","","","","31/07/2026 19:06","61","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEZLLEMDOE-IXE310720261805"
"7516211","31/07/2026","3V4703","FedEx","TAY1LA","OE-IWF","73K","B738","F","ASLB","","FRA","EDDF","CDG","LFPG","","","31/07/2026 20:35","","","","","31/07/2026 21:53","78","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDFLFPGOE-IWF310720262035"
"7430433","31/07/2026","3V4537","FedEx","TAY2MN","OE-IBL","73P","B734","F","ASLB","","CMN","GMMN","LIS","LPPT","","","31/07/2026 17:07","","","","","31/07/2026 18:30","83","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","GMMNLPPTOE-IBL310720261707"
"7460282","31/07/2026","3V4750","FedEx","TAY6SF","OE-IXV","73K","B738","F","ASLB","","SOF","LBSF","OTP","LROP","","","31/07/2026 17:30","","","","","31/07/2026 18:21","51","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LBSFLROPOE-IXV310720261730"
"7979016","31/07/2026","3V812","Rich Sales","TAY812 ","OE-IFK","74Y","B744","F","ASLB","","ALA","UAAA","LGG","EBLG","","","31/07/2026 03:50","","","","","31/07/2026 11:40","470","0","470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEBLGOE-IFK310720260350"
"7429454","31/07/2026","3V4617","FedEx","TAY1DI","OE-IBI","73P","B734","F","ASLB","","CDG","LFPG","MME","EGNV","","","31/07/2026 01:52","","","","","31/07/2026 03:28","96","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEGNVOE-IBI310720260152"
"7655515","31/07/2026","3V4578","FedEx","TAY7SR","OE-IXJ","73K","B738","F","ASLB","","CDG","LFPG","MUC","EDDM","","","31/07/2026 01:41","","","","","31/07/2026 03:15","94","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEDDMOE-IXJ310720260141"
"7758852","31/07/2026","3V4982","FedEx","TAY6SO","OO-IWD","73K","B738","F","ASLB","","OSL","ENGM","GOT","ESGG","","","31/07/2026 18:10","","","","","31/07/2026 19:08","58","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ENGMESGGOO-IWD310720261810"
"7454927","31/07/2026","3V4516","FedEx","TAY2KU","OE-IXC","73K","B738","F","ASLB","","ARN","ESSA","CDG","LFPG","","","31/07/2026 20:55","","","","","31/07/2026 23:32","157","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESSALFPGOE-IXC310720262055"
"7818792","31/07/2026","3V4650","FedEx","TAY3SF","OE-IXV","73K","B738","F","ASLB","","OTP","LROP","SOF","LBSF","","","31/07/2026 06:10","","","","","31/07/2026 07:00","50","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LROPLBSFOE-IXV310720260610"
"7676148","31/07/2026","3V4522","FedEx","TAY2ST","OE-IXS","73K","B738","F","ASLB","","STN","EGSS","CDG","LFPG","","","31/07/2026 21:34","","","","","31/07/2026 22:46","72","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGSSLFPGOE-IXS310720262134"
"7455123","31/07/2026","3V4408","FedEx","TAY1KU","OE-IXC","73K","B738","F","ASLB","","GOT","ESGG","TKU","EFTU","","","31/07/2026 04:58","","","","","31/07/2026 06:11","73","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESGGEFTUOE-IXC310720260458"
"7830506","31/07/2026","3V4537","FedEx","TAY2MN","OE-IBL","73P","B734","F","ASLB","","LIS","LPPT","CDG","LFPG","","","31/07/2026 19:15","","","","","31/07/2026 21:53","158","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LPPTLFPGOE-IBL310720261915"
"7459661","31/07/2026","3V4139","FedEx","TAY4RQ","OE-IWB","73K","B738","F","ASLB","","BRQ","LKTB","MUC","EDDM","","","31/07/2026 19:30","","","","","31/07/2026 20:12","42","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LKTBEDDMOE-IWB310720261930"
"7461149","31/07/2026","FDX4774","FedEx","FDX4774","OE-IMD","73K","B738","F","ASLB","","SAW","LTFJ","CDG","LFPG","","","31/07/2026 19:30","","","","","31/07/2026 23:38","248","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LTFJLFPGOE-IMD310720261930"
"7459417","31/07/2026","3V4038","FedEx","TAY3RQ","OE-IWB","73K","B738","F","ASLB","","PRG","LKPR","BRQ","LKTB","","","31/07/2026 04:52","","","","","31/07/2026 05:37","45","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LKPRLKTBOE-IWB310720260452"
"7456899","31/07/2026","3V4812","FedEx","TAY1VQ","OE-IXE","73K","B738","F","ASLB","","LGG","EBLG","MAD","LEMD","","","31/07/2026 01:57","","","","","31/07/2026 04:23","146","0","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGLEMDOE-IXE310720260157"
"7658086","31/07/2026","3V4603","FedEx","TAY7FO","OE-IWF","73K","B738","F","ASLB","","CDG","LFPG","FCO","LIRF","","","31/07/2026 01:47","","","","","31/07/2026 03:56","129","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLIRFOE-IWF310720260147"
"7324741","31/07/2026","3V400","DHL","TAY400 ","OE-ILC","74Y","B744","F","ASLB","","HKG","VHHH","ALA","UAAA","","","31/07/2026 04:25","","","","","31/07/2026 11:15","410","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","VHHHUAAAOE-ILC310720260425"
"7459964","31/07/2026","3V4315","FedEx","TAY6IX","OE-IWA","73K","B738","F","ASLB","","RIX","EVRA","WAW","EPWA","","","31/07/2026 17:35","","","","","31/07/2026 18:50","75","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EVRAEPWAOE-IWA310720261735"
"7655277","31/07/2026","3V4723","FedEx","TAY6DN","OE-IXP","73K","B738","F","ASLB","","BER","EDDB","CDG","LFPG","","","31/07/2026 20:16","","","","","31/07/2026 22:05","109","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDBLFPGOE-IXP310720262016"
"7459829","31/07/2026","3V4215","FedEx","TAY5IX","OE-IWA","73K","B738","F","ASLB","","CDG","LFPG","CPH","EKCH","","","31/07/2026 01:37","","","","","31/07/2026 03:30","113","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEKCHOE-IWA310720260137"
"7429461","31/07/2026","3V4367","FedEx","TAY8LL","OE-IWE","73K","B738","F","ASLB","","TLL","EETN","BLL","EKBI","","","31/07/2026 17:22","","","","","31/07/2026 19:23","121","0","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EETNEKBIOE-IWE310720261722"
"7820034","31/07/2026","3V4602","FedEx","TAY9VX","OE-IXK","73K","B738","F","ASLB","","LGG","EBLG","FCO","LIRF","","","31/07/2026 02:05","","","","","31/07/2026 04:08","123","0","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGLIRFOE-IXK310720260205"
"7954346","31/07/2026","3V4512","FedEx","TAY5VC","OE-IXM","73K","B738","F","ASLB","","BCN","LEBL","CDG","LFPG","","","31/07/2026 20:50","","","","","31/07/2026 22:50","120","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEBLLFPGOE-IXM310720262050"
"7698458","31/07/2026","3V4812","FedEx","TAY1VQ","OE-IXE","73K","B738","F","ASLB","","MAD","LEMD","SVQ","LEZL","","","31/07/2026 05:40","","","","","31/07/2026 06:49","69","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEMDLEZLOE-IXE310720260540"
"7698506","31/07/2026","3V4059","FedEx","TAY4VA","OE-IXF","73K","B738","F","ASLB","","CDG","LFPG","LYS","LFLL","","","31/07/2026 02:15","","","","","31/07/2026 03:30","75","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLFLLOE-IXF310720260215"
"7459786","31/07/2026","3V4215","FedEx","TAY5IX","OE-IWA","73K","B738","F","ASLB","","CPH","EKCH","RIX","EVRA","","","31/07/2026 04:20","","","","","31/07/2026 05:41","81","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EKCHEVRAOE-IWA310720260420"
"7531141","31/07/2026","3V4472","FedEx","TAY8VC","OE-IXM","73K","B738","F","ASLB","","VIT","LEVT","VLC","LEVC","","","31/07/2026 05:25","","","","","31/07/2026 06:25","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVTLEVCOE-IXM310720260525"
"7460281","31/07/2026","3V4038","FedEx","TAY3RQ","OE-IWB","73K","B738","F","ASLB","","CDG","LFPG","PRG","LKPR","","","31/07/2026 02:19","","","","","31/07/2026 04:02","103","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLKPROE-IWB310720260219"
"8004777","01/08/2026","3V948P","ASLB Short haul charter","","OE-IBL","73P","B734","H","ASLB","","CDG","LFPG","SNN","EINN","","","01/08/2026 14:00","","","","","01/08/2026 16:00","120","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEINNOE-IBL010820261400"
"7325265","01/08/2026","3V401","DHL","","OE-ILC","74Y","B744","F","ASLB","","LGG","EBLG","DWC","OMDW","","","01/08/2026 09:00","","","","","01/08/2026 16:10","430","0","430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGOMDWOE-ILC010820260900"
"7870710","01/08/2026","3V808","ASLB Long haul charter","","OE-IFB","74Y","B744","F","ASLB","","KGF","UAKK","LGG","EBLG","","","01/08/2026 09:35","","","","","01/08/2026 17:10","455","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAKKEBLGOE-IFB010820260935"
"7938636","01/08/2026","3V401","DHL","","OE-ILC","74Y","B744","F","ASLB","","DWC","OMDW","HKG","VHHH","","","01/08/2026 18:10","","","","","02/08/2026 01:25","435","0","435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","OMDWVHHHOE-ILC010820261810"
"7473054","01/08/2026","QY517","DHL","","OE-IFD","74Y","B744","F","ASLB","","HKG","VHHH","ALA","UAAA","","","01/08/2026 23:00","","","","","02/08/2026 05:50","410","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","VHHHUAAAOE-IFD010820262300"
"7517261","01/08/2026","3V4422","FedEx","TAY1ST","OO-IWD","73K","B738","F","ASLB","","CDG","LFPG","STN","EGSS","","","01/08/2026 19:59","","","","","01/08/2026 21:12","73","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEGSSOO-IWD010820261959"
"7451566","01/08/2026","3V4080","FedEx","TAY5NO","OE-IWE","73K","B738","F","ASLB","","CDG","LFPG","STR","EDDS","","","01/08/2026 15:30","","","","","01/08/2026 16:47","77","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEDDSOE-IWE010820261530"
"7848112","01/08/2026","QY516","DHL","BCS516 ","OE-IFD","74Y","B744","F","ASLB","","DWC","OMDW","HKG","VHHH","","","01/08/2026 08:00","","","","","01/08/2026 15:15","435","0","435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","OMDWVHHHOE-IFD010820260800"
"7461170","01/08/2026","FDX4624","FedEx","FDX4624","OE-IXK","73K","B738","F","ASLB","","CDG","LFPG","SAW","LTFJ","","","01/08/2026 03:24","","","","","01/08/2026 07:00","216","0","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLTFJOE-IXK010820260324"
"7918622","01/08/2026","3V809","ASLB Long haul charter","","OE-IFB","74Y","B744","F","ASLB","","LGG","EBLG","KGF","UAKK","","","01/08/2026 20:10","","","","","02/08/2026 03:10","420","0","420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGUAKKOE-IFB010820262010"
"7979434","02/08/2026","3V400","DHL","","OE-ILC","74Y","B744","F","ASLB","","ALA","UAAA","LGG","EBLG","","","02/08/2026 11:45","","","","","02/08/2026 19:35","470","0","470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAAAEBLGOE-ILC020820261145"
"7459607","02/08/2026","3V4438","FedEx","TAY2RQ","OE-IXO","73K","B738","F","ASLB","","KTW","EPKT","BRQ","LKTB","","","02/08/2026 21:21","","","","","02/08/2026 22:06","45","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EPKTLKTBOE-IXO020820262121"
"7459735","02/08/2026","3V4408","FedEx","TAY1KU","OE-IWF","73K","B738","F","ASLB","","GOT","ESGG","RIX","EVRA","","","02/08/2026 19:55","","","","","02/08/2026 21:14","79","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ESGGEVRAOE-IWF020820261955"
"7963185","02/08/2026","3V293P","ASLB Short haul charter","","OE-IBI","73P","B734","H","ASLB","","EDI","EGPH","SNN","EINN","","","02/08/2026 05:30","","","","","02/08/2026 06:40","70","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EGPHEINNOE-IBI020820260530"
"7455451","02/08/2026","3V4482","FedEx","TAY5SO","OE-IXV","73K","B738","F","ASLB","","CDG","LFPG","OSL","ENGM","","","02/08/2026 16:30","","","","","02/08/2026 18:45","135","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGENGMOE-IXV020820261630"
"7325245","02/08/2026","3V401","DHL","","OE-ILC","74Y","B744","F","ASLB","","LGG","EBLG","HKG","VHHH","","","02/08/2026 22:30","","","","","03/08/2026 10:50","740","0","740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGVHHHOE-ILC020820262230"
"7458882","02/08/2026","3V4880","FedEx","TAY3EA","OE-IXM","73K","B738","F","ASLB","","OTP","LROP","TSR","LRTR","","","02/08/2026 21:22","","","","","02/08/2026 22:22","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LROPLRTROE-IXM020820262122"
"7429268","02/08/2026","3V4064","FedEx","TAY7LL","OE-IAM","73P","B734","F","ASLB","","CDG","LFPG","HEL","EFHK","","","02/08/2026 14:24","","","","","02/08/2026 17:19","175","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEFHKOE-IAM020820261424"
"7531019","02/08/2026","FDX4774","FedEx","","OE-IXK","73K","B738","F","ASLB","","SAW","LTFJ","CDG","LFPG","","","02/08/2026 07:05","","","","","02/08/2026 11:13","248","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LTFJLFPGOE-IXK020820260705"
"8012387","02/08/2026","3V915E","ASL Belgium","","OE-IFD","74Y","B744","E","ASLB","","LEJ","EDDP","HHN","EDFH","","","02/08/2026 18:15","","","","","02/08/2026 19:00","45","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EDDPEDFHOE-IFD020820261815"
"7454391","02/08/2026","3V4063","FedEx","TAY1EH","OE-IXS","73K","B738","F","ASLB","","HEL","EFHK","TKU","EFTU","","","02/08/2026 19:20","","","","","02/08/2026 20:03","43","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EFHKEFTUOE-IXS020820261920"
"7435687","02/08/2026","3V811","Rich Sales","","OE-IFK","74Y","B744","F","ASLB","","LGG","EBLG","TNA","ZSJN","","","02/08/2026 06:20","","","","","02/08/2026 17:40","680","0","680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EBLGZSJNOE-IFK020820260620"
"7429990","02/08/2026","3V4064","FedEx","TAY7LL","OE-IAM","73P","B734","F","ASLB","","HEL","EFHK","TLL","EETN","","","02/08/2026 17:59","","","","","02/08/2026 18:42","43","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EFHKEETNOE-IAM020820261759"
"7963168","02/08/2026","3V222P","ASLB Short haul charter","","OE-IBL","73P","B734","H","ASLB","","SNN","EINN","LGG","EBLG","","","02/08/2026 19:55","","","","","02/08/2026 21:45","110","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EINNEBLGOE-IBL020820261955"
"7455974","02/08/2026","3V4006","FedEx","TAY3WZ","OE-IXR","73K","B738","F","ASLB","","CDG","LFPG","KTW","EPKT","","","02/08/2026 17:34","","","","","02/08/2026 19:45","131","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEPKTOE-IXR020820261734"
"7454618","02/08/2026","3V4063","FedEx","TAY1EH","OE-IXS","73K","B738","F","ASLB","","CDG","LFPG","HEL","EFHK","","","02/08/2026 15:40","","","","","02/08/2026 18:35","175","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGEFHKOE-IXS020820261540"
"7963183","02/08/2026","3V297P","ASLB Short haul charter","","OE-IBI","73P","B734","H","ASLB","","SNN","EINN","EDI","EGPH","","","02/08/2026 08:40","","","","","02/08/2026 09:50","70","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","EINNEGPHOE-IBI020820260840"
"7460328","02/08/2026","3V4690","FedEx","TAY5TR","OE-IWB","73K","B738","F","ASLB","","CDG","LFPG","OTP","LROP","","","02/08/2026 18:25","","","","","02/08/2026 21:11","166","0","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLROPOE-IWB020820261825"
"7851707","02/08/2026","3V4605","FedEx","","OE-IXJ","73K","B738","F","ASLB","","CDG","LFPG","FCO","LIRF","","","02/08/2026 18:11","","","","","02/08/2026 20:20","129","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLIRFOE-IXJ020820261811"
"7963160","02/08/2026","3V1469","ASLB Short haul charter","","OE-IBL","73P","B734","H","ASLB","","DOL","LFRG","SNN","EINN","","","02/08/2026 16:45","","","","","02/08/2026 18:25","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFRGEINNOE-IBL020820261645"
"7435521","02/08/2026","3V812","Rich Sales","","OE-IFK","74Y","B744","F","ASLB","","TNA","ZSJN","ALA","UAAA","","","02/08/2026 20:40","","","","","03/08/2026 02:20","340","0","340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","ZSJNUAAAOE-IFK020820262040"
"7458818","02/08/2026","3V4880","FedEx","TAY3EA","OE-IXM","73K","B738","F","ASLB","","CDG","LFPG","OTP","LROP","","","02/08/2026 17:45","","","","","02/08/2026 20:32","167","0","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LFPGLROPOE-IXM020820261745"
"7918623","02/08/2026","3V810","ASLB Long haul charter","","OE-IFB","74Y","B744","F","ASLB","","KGF","UAKK","LGG","EBLG","","","02/08/2026 06:10","","","","","02/08/2026 13:45","455","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","UAKKEBLGOE-IFB020820260610"
"7457726","02/08/2026","3V4412","FedEx","TAY8IT","OE-IXC","73K","B738","F","ASLB","","VIT","LEVT","VLC","LEVC","","","02/08/2026 18:06","","","","","02/08/2026 19:16","70","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0.8000","1","0","","","","","","","No","No","LEVTLEVCOE-IXC020820261806"
